,orig,pred
17160,7112.0,7198.451322411965
17161,6348.0,6674.864167051979
17162,7165.0,6754.00428921887
17163,6782.0,6398.963011410503
17164,6693.0,7095.718115803856
17165,6162.0,6524.628792416195
17166,6505.0,6434.871717182916
17167,5989.0,6041.732528021423
17168,6389.0,6159.191861933888
17169,5824.0,5848.70650561436
17170,6403.0,6168.073547687417
17171,6062.0,5882.762286332752
17172,6636.0,6340.331749830421
17173,6381.0,6107.57097120847
17174,6820.0,6631.159112747228
17175,6616.0,6389.680915624125
17176,6674.0,6854.129044408622
17177,6131.0,6405.540264204923
17178,6691.0,6388.6843120839785
17179,6422.0,6101.265505079551
17180,7149.0,6669.316535626934
17181,7217.0,6409.3714240377185
17182,10497.0,7496.7865392404365
17183,13295.0,7531.491121009852
17184,13986.0,9065.532995442367
17185,7208.0,9383.961044649799
17186,9811.0,7508.020578163128
17187,8524.0,9831.615149082907
17188,8489.0,8277.891293011395
17189,8956.0,8415.610051718786
17190,9653.0,8201.430697712387
17191,10259.0,8994.428193585272
17192,8876.0,9647.883989554317
17193,11418.0,9363.13039301563
17194,10363.0,9832.113171878595
17195,11416.0,10601.477790883393
17196,10394.0,10433.099335579884
17197,11729.0,10991.810632523677
17198,11158.0,10450.605695963344
17199,11697.0,11589.77277910945
17200,11474.0,10757.326597175723
17201,10553.0,11451.985044504774
17202,11822.0,10564.288041928994
17203,11365.0,10713.39201501595
17204,10311.0,11220.25234225433
17205,10847.0,10226.283301806392
17206,10301.0,10036.410595777887
17207,10004.0,10435.812670222713
17208,10006.0,9438.840849613222
17209,10414.0,9778.852419310104
17210,10214.0,9757.479650621868
17211,10436.0,10215.361048213095
17212,10020.0,10000.54123328862
17213,10317.0,10203.586210365562
17214,10536.0,9669.926358698653
17215,10778.0,10326.084522460433
17216,10992.0,10120.570507597473
17217,11200.0,10953.040522990066
17218,11152.0,10833.869440133314
17219,11164.0,11262.562502592542
17220,11247.0,10646.631353403482
17221,10586.0,11053.750648591546
17222,11221.0,10492.8602486725
17223,10435.0,10706.364344759622
17224,10924.0,10569.13511381405
17225,10545.0,10170.739654264367
17226,11872.0,10643.630102231082
17227,12149.0,10726.69776979206
17228,8260.0,12346.080901522708
17229,11031.0,10404.47849657325
17230,9622.0,10058.996736640762
17231,10849.0,10730.69947560868
17232,8858.0,9599.167790543806
17233,10938.0,10544.33676167387
17234,10511.0,9328.320039990176
17235,11127.0,11287.741127139581
17236,10552.0,10881.437676509637
17237,12176.0,11135.97027508337
17238,11199.0,10977.78970987048
17239,15530.0,11944.58527781525
17240,9698.0,12234.972732582433
17241,11247.0,13016.102460994465
17242,11587.0,11386.68424023056
17243,10778.0,11745.526554819357
17244,13609.0,11231.321481529561
17245,11109.0,11982.077898197087
17246,16168.0,12960.479896324236
17247,10840.0,12226.215516204864
17248,14537.0,14873.569496245165
17249,9684.0,11733.120997636941
17250,14852.0,13751.904049920156
17251,10077.0,10926.113560371477
17252,14291.0,14205.808676812383
17253,10443.0,11011.448643795995
17254,13012.0,14303.54608757907
17255,10578.0,11453.291633219706
17256,13258.0,13077.321758017091
17257,10947.0,11250.933309935184
17258,12778.0,13087.45818155537
17259,11266.0,11153.99021459471
17260,12825.0,12991.69093508174
17261,10788.0,11412.891887452886
17262,12333.0,12469.867836685738
17263,10963.0,10890.825362700974
17264,11864.0,12198.418176199804
17265,10448.0,10789.66881012312
17266,11736.0,11580.437446571304
17267,10784.0,10491.694425880822
17268,11834.0,11595.64428680638
17269,10376.0,10701.375317470025
17270,11633.0,11476.280863609329
17271,10489.0,10480.059540005834
17272,12503.0,11402.058976584716
17273,10236.0,10820.674646050355
17274,9625.0,11988.662915408524
17275,9388.0,10091.845074295716
17276,10065.0,9501.259622314323
17277,10544.0,9271.157506398224
17278,10219.0,10179.569242248244
17279,10252.0,10554.26023873079
17280,9979.0,10588.51880169234
17281,10775.0,10164.943446779806
17282,10557.0,10331.116554206643
17283,10534.0,10432.455018980201
17284,11085.0,10595.347306920945
17285,11179.0,10858.914408312952
17286,10972.0,11370.03662368439
17287,12115.0,10968.115965610777
17288,12027.0,11117.881246955618
17289,10619.0,12308.617663536492
17290,14520.0,11188.508989713604
17291,12941.0,12632.165359013472
17292,12830.0,14184.023645259635
17293,11169.0,12802.594575903911
17294,13766.0,12677.458884376358
17295,14268.0,12210.57206704142
17296,13190.0,14662.24057874371
17297,13044.0,13665.880560800933
17298,10997.0,13441.030083399226
17299,10774.0,12420.18617601345
17300,12491.0,10339.197188469454
17301,11557.0,11315.310964314334
17302,11282.0,11749.34338732966
17303,11643.0,11589.819937644941
17304,11486.0,11495.354748309865
17305,10627.0,11473.31354105975
17306,10761.0,10927.94483159563
17307,11459.0,10195.840094293791
17308,11689.0,10690.396139253406
17309,11112.0,11384.861027910963
17310,11287.0,11686.832019745794
17311,11039.0,11027.448450999273
17312,11481.0,11134.712927806066
17313,11026.0,10685.833999850514
17314,11638.0,11239.716742524648
17315,10455.0,10899.117730367996
17316,11179.0,11392.812124833179
17317,10276.0,10520.015053021114
17318,11097.0,10966.703325346782
17319,10328.0,10247.413509968153
17320,10965.0,10789.247249395283
17321,9860.0,10238.98552025168
17322,10686.0,10708.491827459442
17323,9582.0,9941.362952913252
17324,10305.0,10322.032771252547
17325,9170.0,9751.029844152914
17326,9921.0,9896.902562621035
17327,9142.0,9540.99151101184
17328,9750.0,9697.905011442346
17329,9642.0,9012.31101438593
17330,10358.0,9822.136353884594
17331,10137.0,9669.640443069498
17332,11265.0,10214.249304576924
17333,11688.0,10882.054649700727
17334,13802.0,11729.269528349803
17335,10620.0,13241.787259586017
17336,12208.0,12055.991600741829
17337,12286.0,11718.96611543378
17338,13920.0,12140.509031040147
17339,13101.0,12932.132152860213
17340,13817.0,13515.407629336578
17341,13334.0,13763.251836064524
17342,13285.0,13602.538934193479
17343,11540.0,13100.281400895039
17344,12541.0,11759.775681610467
17345,11049.0,11489.15902298404
17346,12891.0,11702.870985743763
17347,10346.0,11521.063092789595
17348,14059.0,11930.339766933312
17349,9951.0,11879.255538857433
17350,13471.0,12811.23089149519
17351,9961.0,11033.307402852473
17352,13673.0,12994.86732262402
17353,9856.0,11186.16109289682
17354,13361.0,13056.948823269096
17355,10055.0,10941.77960403042
17356,12806.0,13111.345683074567
17357,9588.0,10996.399770760432
17358,11880.0,12470.794620383826
17359,9381.0,10443.41722878814
17360,11649.0,11632.725710501341
17361,9571.0,10063.493470244466
17362,11603.0,11478.205877750775
17363,9695.0,10024.29789781998
17364,11484.0,11522.09166553893
17365,9732.0,9935.98119245168
17366,11100.0,11376.208221608125
17367,9601.0,9836.090776769117
17368,10983.0,10840.226658467107
17369,9666.0,9784.42839559448
17370,10749.0,10799.92948901414
17371,9578.0,10004.976322592833
17372,10895.0,10397.842481714006
17373,9988.0,10225.507083390445
17374,10328.0,10587.591110599515
17375,9680.0,10141.223686661144
17376,10243.0,9851.091968525378
17377,9639.0,9877.892853605788
17378,10946.0,9646.407785793868
17379,9235.0,10141.804541950176
17380,11647.0,10319.728118286044
17381,9696.0,10422.801356658338
17382,12350.0,11318.170861892073
17383,9925.0,10961.767560795563
17384,13140.0,12000.817475711367
17385,12097.0,11076.044962221898
17386,14763.0,13576.887699542674
17387,10413.0,12265.060283421655
17388,10464.0,13676.310534114762
17389,12205.0,11863.63891091781
17390,9331.0,11351.408494073148
17391,12044.0,11666.088443678529
17392,9948.0,10525.376241168615
17393,12330.0,12209.064789107464
17394,10971.0,10708.970125341812
17395,11508.0,13098.74020858133
17396,11429.0,11577.78263927479
17397,11183.0,11554.340814447194
17398,11087.0,11467.034441781709
17399,10923.0,10658.617071545586
17400,11200.0,11037.266582030485
17401,11243.0,10645.13426935642
17402,11388.0,11396.154245937341
17403,10910.0,10966.642991840268
17404,11699.0,11353.095262375822
17405,10494.0,10797.720047945793
17406,11543.0,11384.339595872494
17407,10145.0,10445.341039426714
17408,11538.0,11431.241918096202
17409,9842.0,10219.179815661902
17410,11408.0,11559.274106587754
17411,9753.0,10031.97368390435
17412,11132.0,11449.45956840995
17413,9608.0,9850.720368902803
17414,10568.0,11080.653197906702
17415,9607.0,9635.879806010907
17416,10771.0,10411.460640031797
17417,9629.0,9656.601124668185
17418,10539.0,10306.329664064202
17419,9633.0,9743.01915003276
17420,10249.0,10368.087130010306
17421,9597.0,9762.882212898214
17422,10018.0,9779.902990562441
17423,9582.0,9467.426339965325
17424,9833.0,9587.355736296415
17425,9313.0,9635.044096319381
17426,9896.0,9324.511952931041
17427,9832.0,9374.03462634909
17428,10378.0,9749.449715146644
17429,9430.0,10022.082118377208
17430,10829.0,9931.53301977384
17431,8732.0,10184.187465306277
17432,11087.0,9858.415690921287
17433,8897.0,9516.229912090881
17434,11577.0,10925.569648667763
17435,9346.0,9456.316768529405
17436,11046.0,11545.262592577537
17437,9383.0,9648.583625485067
17438,11755.0,11297.435706970842
17439,9744.0,10154.50943732898
17440,11360.0,11429.193466169736
17441,10139.0,10164.2667364742
17442,11453.0,11401.49899540718
17443,9417.0,10415.773651637244
17444,12169.0,11038.605662352446
17445,9221.0,10081.594862144693
17446,11885.0,11541.411602068536
17447,9266.0,10042.928228779581
17448,11799.0,11704.30339157181
17449,9226.0,9744.850819228424
17450,11702.0,11625.067632602497
17451,9725.0,10087.481755755616
17452,12149.0,11719.262607010114
17453,9662.0,10084.049002421587
17454,12216.0,11946.496495804895
17455,9666.0,10197.124087586473
17456,12198.0,12052.483506399754
17457,9482.0,10155.033425522644
17458,11631.0,11981.870704401728
17459,3340.0,9841.66552809852
