,orig,pred
17160,2482.0,602.6846305071969
17161,3929.0,2472.5130982662863
17162,3917.0,3913.9844849724163
17163,4057.0,3902.0303338732615
17164,3875.0,4041.495430030042
17165,4485.0,3860.1908050262314
17166,4732.0,4467.860152566477
17167,4999.0,4713.916429357365
17168,5356.0,4979.89629131351
17169,5824.0,5335.53228651329
17170,5707.0,5801.744179380239
17171,6147.0,5685.1912061635
17172,6284.0,6123.510079799084
17173,6217.0,6259.9866381810725
17174,6170.0,6193.2426278774765
17175,4125.0,6146.422202739133
17176,2087.0,4109.235619591905
17177,2147.0,2079.0222912525196
17178,2292.0,2138.7930467482834
17179,2424.0,2283.2390391963736
17180,2466.0,2414.7347012870514
17181,2673.0,2456.5742301340842
17182,2581.0,2662.783336594464
17183,2766.0,2571.1348448342947
17184,2611.0,2755.428007612894
17185,2723.0,2601.0202225821763
17186,2614.0,2712.592299507598
17187,2684.0,2604.0087603569627
17188,2581.0,2673.741308435354
17189,2712.0,2571.1348448342947
17190,2585.0,2701.6343276667076
17191,2627.0,2575.1195618673455
17192,2592.0,2616.9590907143784
17193,2495.0,2582.0928166751846
17194,2195.0,2485.4634286237033
17195,1920.0,2186.6096511448923
17196,1872.0,1912.66035512265
17197,1502.0,1864.8437507260394
17198,1235.0,1496.2574251688402
17199,1134.0,1230.2775632126984
17200,1038.0,1129.6634581281664
17201,988.0,1034.0302493349466
17202,860.0,984.221286421812
17203,745.0,856.7103413641856
17204,708.0,742.1497266639749
17205,803.0,705.2910941082553
17206,749.0,799.928123643212
17207,693.0,746.134443697026
17208,732.0,690.3484052343149
17209,762.0,729.19939630656
17210,798.0,759.084774054441
17211,1021.0,794.9472273518983
17212,1087.0,1017.0952019444808
17213,1234.0,1082.8430329898188
17214,608.0,1229.2813839544365
17215,593.0,605.6731682819852
17216,2862.0,590.7304794080447
17217,4009.0,2851.0612164061126
17218,4507.0,3993.67882563343
17219,3974.0,4489.776096248259
17220,5354.0,3958.8125515942384
17221,5649.0,5333.5399279967605
17222,5572.0,5627.412809184265
17223,5981.0,5550.707006298037
17224,5880.0,5958.1443229274755
17225,5980.0,5857.530217842948
17226,6126.0,5957.148143669212
17227,6388.0,6102.590315375573
17228,6310.0,6363.589281040395
17229,6542.0,6285.887298895911
17230,6866.0,6517.000886812857
17231,7285.0,6839.762966489973
17232,7018.0,7257.162075702041
17233,7158.0,6991.182213745906
17234,7139.0,7130.647309902677
17235,6992.0,7111.719903995687
17236,6672.0,6965.281553031067
17237,6505.0,6646.504190387008
17238,6539.0,6480.142254257134
17239,6519.0,6514.012349038068
17240,6456.0,6494.0887638728145
17241,6829.0,6431.329470602264
17242,6940.0,6802.904333934252
17243,7051.0,6913.480231601413
17244,6388.0,7024.056129268574
17245,6049.0,6363.589281040395
17246,5160.0,6025.884512489346
17247,5217.0,5140.281151893801
17248,4902.0,5197.0633696147725
17249,3618.0,4883.266903262022
17250,4045.0,3604.172735652713
17251,4329.0,4029.5412789308907
17252,4189.0,4312.456188277492
17253,3884.0,4172.991092120717
17254,4174.0,3869.156418350595
17255,4870.0,4158.048403246777
17256,4686.0,4851.389166997616
17257,4241.0,4668.092183477277
17258,4448.0,4224.792413550382
17259,4542.0,4431.001520010754
17260,5543.0,4524.64237028745
17261,6240.0,5521.817807808412
17262,6127.0,6216.154750817518
17263,6473.0,6103.586494633828
17264,6511.0,6448.264517992724
17265,6551.0,6486.11932980671
17266,6613.0,6525.966500137222
17267,7188.0,6587.7296141495
17268,7309.0,7160.532687650563
17269,7083.0,7281.070377900344
17270,7210.0,7055.933865532978
17271,7900.0,7182.448631332338
17272,8157.0,7869.812319533609
17273,8732.0,8125.830388907111
17274,9614.0,8698.633462408166
17275,9705.0,9577.263568195865
17276,9228.0,9667.915880697772
17277,8983.0,9192.738374506476
17278,8724.0,8948.674456232116
17279,8885.0,8690.66402834207
17280,8566.0,8851.048888922362
17281,8888.0,8533.267705536557
17282,9010.0,8854.037426697145
17283,9015.0,8975.571296205208
17284,8356.0,8980.55219249652
17285,8621.0,8324.070061301396
17286,8481.0,8588.057564741013
17287,8031.0,8448.592468584235
17288,8052.0,8000.311802366016
17289,7969.0,8021.23156678953
17290,7884.0,7938.548688353725
17291,7501.0,7853.873451401394
17292,7493.0,7472.336795486781
17293,6871.0,7464.367361420679
17294,6016.0,6844.743862781288
17295,5657.0,5993.010596966668
17296,5574.0,5635.382243250367
17297,5412.0,5552.699364814562
17298,5322.0,5391.318324976002
17299,5465.0,5301.662191732363
17300,5225.0,5444.115825663922
17301,5109.0,5205.032803680875
17302,5522.0,5089.4760097224
17303,5231.0,5500.898043384903
17304,5153.0,5211.009879230451
17305,3187.0,5133.307897085962
17306,1986.0,3174.8194753414928
17307,2463.0,1978.408186167988
17308,2425.0,2453.5856923592955
17309,2169.0,2415.730880545314
17310,2262.0,2160.708990430063
17311,2409.0,2253.353661448493
17312,2497.0,2399.79201241311
17313,2198.0,2487.455787140228
17314,2140.0,2189.5981889196805
17315,4603.0,2131.8197919404433
17316,5901.0,4585.409305041474
17317,6315.0,5878.4499822664675
17318,6103.0,6290.868195187221
17319,6777.0,6079.678192435529
17320,6740.0,6751.103012504594
17321,6820.0,6714.244379948866
17322,6700.0,6793.938720609888
17323,6827.0,6674.397209618361
17324,6952.0,6800.911975417726
17325,6512.0,6925.434382700565
17326,6246.0,6487.1155090649745
17327,6474.0,6222.131826367093
17328,6230.0,6449.260697250989
17329,6469.0,6206.192958234886
17330,6273.0,6444.279800959681
17331,6277.0,6249.028666340191
17332,6262.0,6253.013383373234
17333,6259.0,6238.070694499298
17334,6450.0,6235.08215672451
17335,6465.0,6425.352395052688
17336,6227.0,6440.295083926625
17337,6112.0,6203.204420460105
17338,5967.0,6088.643805759892
17339,5887.0,5944.1978133118
17340,5659.0,5864.503472650789
17341,5543.0,5637.374601766886
17342,5221.0,5521.817807808412
17343,5080.0,5201.048086647825
17344,4748.0,5060.5868112327835
17345,4738.0,4729.855297489566
17346,4463.0,4719.893504906938
17347,4486.0,4445.944208884699
17348,4515.0,4468.856331824744
17349,4745.0,4497.745530314362
17350,4547.0,4726.86675971478
17351,4739.0,4529.6232665787675
17352,4695.0,4720.889684165202
17353,4907.0,4677.057796801648
17354,4899.0,4888.247799553334
17355,5088.0,4880.27836548724
17356,4983.0,5068.556245298887
17357,4806.0,4963.957423181304
17358,5568.0,4787.633694468805
17359,6021.0,5546.722289264985
17360,6042.0,5997.991493257988
17361,5871.0,6018.911257681507
17362,5450.0,5848.56460451858
17363,5424.0,5429.173136789986
17364,5472.0,5403.272476075152
17365,5211.0,5451.08908047176
17366,5152.0,5191.0862940652
17367,4641.0,5132.3117178277
17368,4842.0,4623.264116855456
17369,4728.0,4823.496147766262
17370,4539.0,4709.931712324312
17371,4634.0,4521.653832512666
17372,4617.0,4616.29086204762
17373,4460.0,4599.355814657152
17374,4641.0,4442.955671109908
17375,4664.0,4623.264116855456
17376,4437.0,4646.176239795498
17377,4552.0,4420.043548169868
17378,4417.0,4534.60416287008
17379,4245.0,4400.119963004613
17380,4329.0,4228.77713058343
17381,4290.0,4312.456188277492
17382,4222.0,4273.605197205249
17383,3997.0,4205.865007643385
17384,4109.0,3981.7246745342786
17385,4038.0,4093.296751459701
17386,4204.0,4022.5680241230484
17387,4363.0,4187.93378099466
17388,3994.0,4346.326283058428
17389,4233.0,3978.736136759488
17390,4210.0,4216.822979484279
17391,4279.0,4193.9108565442375
17392,4192.0,4262.6472253643615
17393,4136.0,4175.9796298955025
17394,3984.0,4120.193591432797
17395,3784.0,3968.774344176862
17396,4015.0,3769.538492524327
17397,3958.0,3999.655901183008
17398,3920.0,3942.873683462034
17399,3914.0,3905.0188716480484
17400,3899.0,3899.0417960984746
17401,4040.0,3884.0991072245324
17402,4163.0,4024.560382639576
17403,1914.0,4147.090431405891
17404,1065.0,1906.6832795730727
17405,968.0,1060.9270893080393
17406,828.0,964.2977012565577
17407,3485.0,824.8326050997796
17408,6313.0,3471.6808943037768
17409,7549.0,6288.875836670693
17410,7556.0,7520.15339988339
17411,7746.0,7527.126654691238
17412,7628.0,7716.40071376114
17413,7559.0,7598.851561286147
17414,7509.0,7530.115192466019
17415,7494.0,7480.306229552885
17416,7569.0,7465.363540678946
17417,7677.0,7540.076985048654
17418,7829.0,7647.66434494102
17419,7842.0,7799.08359219695
17420,7810.0,7812.033922554359
17421,7544.0,7780.156186289962
17422,7470.0,7515.172503592077
17423,7421.0,7441.455238480646
17424,7193.0,7392.642454825762
17425,7361.0,7165.513583941868
17426,7259.0,7332.871699330008
17427,7114.0,7231.261414987217
17428,6954.0,7086.815422539119
17429,6879.0,6927.426741217082
17430,6796.0,6852.713296847379
17431,6968.0,6770.030418411583
17432,6704.0,6941.3732508327685
17433,6713.0,6678.381926651417
17434,6946.0,6687.347539975777
17435,6743.0,6919.4573071509885
17436,6683.0,6717.2329177236525
17437,6747.0,6657.462162227894
17438,6848.0,6721.217634756708
17439,7096.0,6821.831739841246
17440,6930.0,7068.8841958903895
17441,3949.0,6903.518439018776
17442,7560.0,3933.908070137668
17443,7426.0,7531.11137172428
17444,7596.0,7397.623351117081
17445,7671.0,7566.973825021739
17446,7418.0,7641.687269391441
17447,7347.0,7389.653917050986
17448,7839.0,7318.925189714327
17449,7972.0,7809.045384779577
17450,7871.0,7941.537226128516
17451,7858.0,7840.9231210439775
17452,7287.0,7827.972790686575
17453,7436.0,7259.154434218568
17454,7473.0,7407.5851436997045
17455,7503.0,7444.4437762554335
17456,7609.0,7474.329154003304
17457,7672.0,7579.924155379153
17458,7363.0,7642.683448649709
17459,3190.0,7334.864057846529
