,orig,pred
17441,35792.0,38222.52444054469
17442,40189.0,38660.01590738789
17443,38466.0,37676.02897873156
17444,40625.0,39227.665345985646
17445,37724.0,41050.81514001078
17446,39307.0,38583.56433042353
17447,38789.0,39271.74901370431
17448,42215.0,38874.773432625014
17449,43012.0,41474.300290850944
17450,40364.0,42191.10111030658
17451,37978.0,41452.67471602113
17452,41186.0,39944.937933264446
17453,39318.0,40589.76459095775
17454,41872.0,40092.00447717356
17455,39498.0,41081.626577599374
17456,40770.0,40288.543241487576
17457,38183.0,40843.22339805071
17458,40745.0,39606.48175901093
17459,15643.0,40258.075311872795
