,orig,pred
17160,174.0,184.02564244664342
17161,173.0,168.39335110962165
17162,153.0,180.43480921236403
17163,268.0,162.98611044212058
17164,163.0,171.37806857553875
17165,205.0,170.5918115804667
17166,211.0,191.87311298740758
17167,185.0,198.36175398855198
17168,187.0,184.3659717866539
17169,190.0,195.48563565111257
17170,177.0,187.94079719272813
17171,195.0,186.39910990870266
17172,202.0,181.93043087836688
17173,164.0,196.011387422254
17174,165.0,172.38956599430952
17175,174.0,167.7427661292209
17176,192.0,163.1402919738387
17177,171.0,180.35882781935078
17178,193.0,176.32122666779216
17179,207.0,180.73252054800867
17180,220.0,192.02751427089237
17181,185.0,205.56829847196076
17182,218.0,189.7040088609173
17183,202.0,205.06722557442106
17184,209.0,200.34561996663575
17185,287.0,190.1520516442117
17186,215.0,239.0769186199194
17187,238.0,210.10532958237718
17188,243.0,232.0810849425485
17189,256.0,230.05857540057755
17190,198.0,242.90122210732437
17191,208.0,214.93998201349282
17192,187.0,213.29762513365822
17193,179.0,200.59605609070005
17194,171.0,191.2659964697986
17195,183.0,185.3855301764729
17196,161.0,178.05528206569946
17197,154.0,169.26396174881566
17198,126.0,168.7762125781362
17199,153.0,144.16015391619442
17200,129.0,145.15710982342765
17201,166.0,137.11569097048522
17202,179.0,153.3725495282772
17203,131.0,159.53829710683155
17204,206.0,134.56195905564303
17205,182.0,153.55527744194595
17206,169.0,172.32135237726368
17207,101.0,163.1902061243144
17208,106.0,114.72612443060929
17209,117.0,120.34139284138996
17210,151.0,124.52184684811024
17211,149.0,132.8715575889983
17212,125.0,143.07406877927198
17213,139.0,123.70265242452743
17214,127.0,134.14474238783853
17215,132.0,126.44086696892029
17216,181.0,137.37425953446208
17217,166.0,147.61093509800878
17218,177.0,160.8372056369748
17219,188.0,176.22780469105453
17220,174.0,172.53820349454108
17221,165.0,167.54650738810622
17222,136.0,163.2027113975116
17223,169.0,151.97506018681509
17224,230.0,162.9433158650394
17225,194.0,193.86545818170399
17226,180.0,191.18614813956256
17227,176.0,180.94532561070815
17228,184.0,172.23678175403785
17229,169.0,176.77832677091513
17230,192.0,170.8021994536349
17231,251.0,182.41484545276157
17232,183.0,209.647113626974
17233,202.0,187.93294996486446
17234,199.0,200.6045367517051
17235,259.0,194.74123502345083
17236,212.0,234.96955389963622
17237,255.0,216.49369231217523
17238,188.0,217.61614592767006
