,orig,pred
17160,569.0,542.6389458306504
17161,556.0,568.1420955064415
17162,565.0,561.0705958947274
17163,578.0,568.552887064805
17164,575.0,580.2395789425874
17165,608.0,572.8630659421608
17166,583.0,601.6978989480214
17167,590.0,586.7685513164815
17168,571.0,588.571338798896
17169,546.0,577.9055714206429
17170,540.0,558.2252652498912
17171,507.0,552.0787698371603
17172,544.0,522.3866427760748
17173,578.0,548.3584103569583
17174,569.0,572.6890640004631
17175,616.0,569.3951147190254
17176,587.0,619.2377457276963
17177,588.0,595.9958667110267
17178,612.0,589.6182412723499
17179,641.0,605.2255016344677
17180,643.0,636.0041646408139
17181,606.0,636.3455957299361
17182,618.0,615.6807621155461
17183,626.0,618.3061418760411
17184,585.0,620.9877911387046
17185,616.0,595.3556895580357
17186,616.0,618.2217450498072
17187,609.0,619.6801919400972
17188,615.0,608.6321473515899
17189,617.0,618.8185370862383
17190,605.0,619.8839253655226
17191,606.0,608.5795403501604
17192,633.0,609.8861288429018
17193,647.0,631.2961958103534
17194,650.0,645.0615099653614
17195,634.0,648.0266643625673
17196,611.0,635.8703217436009
17197,616.0,618.5554184588211
17198,627.0,619.2011243432155
17199,642.0,627.980925625621
17200,619.0,642.1118794095896
17201,604.0,624.5528045977229
17202,592.0,609.1709848096442
17203,597.0,598.613755843737
17204,577.0,601.3358825232405
17205,569.0,584.1063575897579
17206,578.0,580.9508158757069
17207,601.0,582.5398198925584
17208,583.0,595.137417291802
17209,591.0,586.7198564410669
17210,561.0,594.7665387925113
17211,584.0,571.1751890889666
17212,567.0,583.164773228637
17213,572.0,574.2218856161144
17214,565.0,576.6399487620475
17215,594.0,577.845645918713
17216,559.0,590.3330179021956
17217,535.0,567.9527952609727
17218,523.0,541.9807567577128
17219,540.0,537.7843584456913
17220,548.0,538.7571784560912
17221,526.0,552.3499280187878
17222,547.0,534.4948603316112
17223,562.0,550.2885144261494
17224,565.0,560.2214672243077
17225,566.0,563.8698288999458
17226,590.0,566.1479154026744
17227,536.0,587.7017136012382
17228,568.0,548.3755562955147
17229,574.0,564.284224374246
17230,562.0,574.8628585349412
17231,553.0,570.0724817134873
17232,536.0,559.4267864119525
17233,555.0,544.756519753414
17234,555.0,553.920713378603
17235,559.0,557.0993878878337
17236,561.0,559.7827545068524
17237,558.0,563.2184564447126
17238,527.0,559.7330668697555
17239,538.0,531.8469509022448
17240,526.0,541.3655579757694
17241,519.0,533.403485342045
17242,557.0,531.7975863117176
17243,533.0,552.1118977222714
17244,517.0,539.5824158262324
17245,537.0,521.2285955473358
17246,518.0,537.6234177646343
17247,543.0,527.0484003255142
17248,555.0,543.132517814656
17249,572.0,550.3860761176686
17250,605.0,567.6435688813793
17251,633.0,592.271721436652
17252,622.0,626.9902779692778
17253,613.0,620.5356729096574
17254,642.0,618.4740792744716
17255,616.0,635.9090426936682
17256,654.0,621.6416138590432
17257,646.0,644.6930312289165
17258,650.0,642.5186946306226
17259,639.0,648.3900424125587
17260,670.0,644.5349341243383
17261,692.0,668.6244054271073
17262,690.0,688.03100805175
17263,680.0,688.9194670401471
17264,641.0,678.6521965407725
17265,633.0,654.8317509282562
17266,642.0,640.0812569495846
17267,656.0,645.7407445136239
17268,632.0,658.434561182879
17269,632.0,642.827111107066
17270,614.0,637.4314937962095
17271,613.0,623.0873945647668
17272,595.0,615.9378067800011
17273,563.0,604.352716642409
17274,567.0,576.5014295342676
17275,600.0,577.882655252122
17276,592.0,595.1087902011604
17277,600.0,593.2507131415791
17278,601.0,603.0158582526705
17279,593.0,608.5616033713243
17280,623.0,592.6232860794689
17281,620.0,617.8393544445772
17282,629.0,618.7231964300776
17283,592.0,627.0233536280732
17284,627.0,601.4902147774483
17285,630.0,625.6230714809766
17286,618.0,630.3032339909843
17287,563.0,623.3133568088674
17288,598.0,580.350554690443
17289,625.0,600.9518350689975
17290,642.0,625.7069780016242
17291,631.0,637.4348057775952
17292,633.0,630.7949514612571
17293,614.0,635.4398531657386
17294,604.0,617.0465316198147
17295,592.0,608.2292683703017
17296,570.0,603.0894961562464
17297,583.0,585.6146588238371
17298,623.0,589.6606360674679
17299,648.0,616.3080335402097
17300,644.0,644.1386811137055
17301,672.0,643.0769686995134
17302,705.0,670.2387915965613
17303,667.0,698.385594854502
17304,691.0,672.9201082781452
17305,591.0,689.9991857567946
17306,593.0,632.5379886633091
17307,636.0,630.8021033837388
17308,625.0,620.7184861701389
17309,656.0,637.5852175155325
17310,616.0,652.1230878220175
17311,646.0,636.0436468235512
17312,614.0,641.402333306632
17313,599.0,623.241075868156
17314,615.0,613.945399239812
17315,673.0,622.9443035198897
17316,693.0,661.3893752964863
17317,656.0,683.6023660446422
17318,621.0,660.9101328799305
17319,585.0,637.1349025948989
17320,629.0,612.6935765478669
17321,645.0,632.8024925715315
17322,657.0,645.2279263690727
17323,657.0,657.0693115707937
17324,693.0,653.873619189624
17325,671.0,689.71234357922
17326,661.0,674.786616110724
17327,651.0,663.5081514698135
17328,634.0,657.9197830328801
17329,635.0,647.0471221849692
17330,641.0,640.7939918341755
17331,648.0,641.00761172683
17332,630.0,650.1800174617472
17333,620.0,635.0468750904948
17334,649.0,626.0451341944527
17335,655.0,647.7125256386717
17336,631.0,655.1086858905774
17337,637.0,635.4799704334631
17338,652.0,641.541564574873
17339,666.0,653.6109555726549
17340,665.0,663.0620996331094
17341,671.0,665.0266832252333
17342,617.0,669.2158813030786
17343,645.0,630.3112589268212
17344,635.0,646.8068395905781
17345,632.0,640.11900306815
17346,638.0,643.4784136947256
17347,676.0,641.286925093276
17348,665.0,673.6663208446879
17349,686.0,666.518272221409
17350,660.0,682.0977297320654
17351,696.0,665.569822584677
17352,648.0,688.4741728185081
17353,610.0,668.6991741148331
17354,626.0,629.4481408174524
17355,595.0,642.6139188998978
17356,573.0,607.5340019760725
17357,627.0,586.2685801555117
17358,643.0,622.8132222735358
17359,668.0,641.5787647573151
17360,662.0,655.2995995071877
17361,659.0,667.7755303405604
17362,653.0,658.5095814279425
17363,669.0,658.0871449285886
17364,635.0,664.2382182236615
17365,689.0,643.2928189942685
17366,817.0,680.5410660338495
17367,815.0,831.6160585969396
17368,758.0,816.5581638263625
17369,747.0,764.3236103448945
17370,784.0,763.4841783660067
17371,755.0,777.3736625337217
17372,748.0,767.2493188603654
17373,739.0,746.5621375412932
17374,762.0,751.7592782463688
17375,800.0,751.4824850750106
17376,777.0,792.7144292828867
17377,766.0,782.6400226216929
17378,752.0,765.5173275638251
17379,745.0,759.5525607835544
17380,770.0,749.2903479866254
17381,711.0,772.2174429366871
17382,724.0,727.1930737341727
17383,711.0,736.8586216609906
17384,625.0,718.4065068205107
17385,562.0,627.4879199221828
17386,562.0,569.9760415626597
17387,528.0,588.485852169159
17388,524.0,539.9527189062665
