,orig,pred
17160,2753.0,1705.7830322429943
17161,903.0,1753.7886547324947
17162,4102.0,1856.7466326000601
17163,3375.0,1711.5419946526329
17164,1760.0,1887.9095458651561
17165,1660.0,1892.5000604752715
17166,1487.0,1793.9365544610137
17167,2319.0,1831.5038402450803
17168,2547.0,1673.9822352730378
17169,2118.0,1693.9515969586707
17170,2142.0,1772.011709767253
17171,4174.0,1579.2966572495595
17172,1617.0,1840.1695437779745
17173,2674.0,1862.4713608764914
17174,1667.0,1683.014251424763
17175,1747.0,1878.885400879955
17176,2160.0,1809.0880704315598
17177,1999.0,1606.9347736533898
17178,1274.0,1651.4119472239795
17179,927.0,1511.3205637923754
17180,3360.0,1409.428828369453
17181,1060.0,1419.2144818363322
17182,3089.0,1461.1348648863968
17183,141.0,1397.178937873622
17184,1408.0,1373.570908938668
17185,1577.0,1678.35226609953
17186,734.0,1496.417337843577
17187,887.0,1623.3170122875345
17188,5082.0,1144.039967487176
17189,621.0,1690.2976332336389
17190,542.0,1411.3707615697879
17191,1439.0,1426.1960981625375
17192,1922.0,1433.0498782902118
17193,1667.0,1525.859352691632
17194,1137.0,1388.81058692003
17195,2253.0,1542.5615271063352
17196,985.0,1496.2942954718828
17197,1436.0,1434.3224185375855
17198,3373.0,1265.7886941629297
17199,2181.0,1482.7277555276041
17200,2864.0,1483.3969189251752
17201,429.0,1602.983982127927
17202,1880.0,1698.130327539446
17203,2290.0,1648.6045875451687
17204,1322.0,1633.3799212947001
17205,2409.0,1481.5543549373251
17206,1669.0,1659.942612833342
17207,1875.0,1748.5090109213634
17208,886.0,1520.765984708024
17209,3409.0,1562.7960938785309
17210,1983.0,1534.281304534518
17211,910.0,1707.3467350554024
17212,2117.0,1624.9805176124487
17213,3519.0,1540.4052866156958
17214,1787.0,1800.4385616508978
17215,2303.0,1672.2514908278972
17216,1876.0,1674.1200391362147
17217,4657.0,1768.1755676153412
17218,1016.0,1961.3902667830578
17219,1650.0,2211.5908309748775
17220,1124.0,1849.8906613782744
17221,1032.0,1870.3635689107784
17222,387.0,1799.86594191912
17223,1015.0,1490.3157521473108
17224,2536.0,1246.5858537675713
17225,2714.0,1563.3549159287802
17226,2659.0,1662.903256212849
17227,1307.0,1720.7457151706813
17228,3037.0,1836.2880721193678
17229,434.0,1727.0978501183797
17230,3003.0,1858.636451468801
17231,1044.0,2173.4852789366764
17232,1471.0,1809.399880226629
17233,138.0,1627.20994042404
17234,2265.0,1302.6794842585396
17235,2342.0,1952.1460914633187
17236,116.0,1610.1792049718993
17237,1254.0,1022.3015721073829
17238,1197.0,1516.7322171386352
17239,676.0,1200.1104532832214
17240,678.0,1364.4979602286971
17241,1748.0,949.769661834417
17242,1079.0,1036.4696526486757
17243,2631.0,1134.9396665184502
17244,694.0,1314.5572013881895
17245,505.0,1230.5248940778415
17246,236.0,1199.4102050414704
17247,253.0,1103.3715116970843
17248,3746.0,1201.8208838108912
17249,1486.0,1450.4899873921756
17250,988.0,1147.7760633931475
17251,205.0,1197.178979959078
17252,1902.0,939.9610371941134
17253,2657.0,1495.0573177872125
17254,982.0,1347.8388819112615
17255,703.0,1097.435825913703
17256,2269.0,1080.9796308105674
17257,2078.0,1192.327912789909
17258,344.0,1261.5692722850608
17259,1251.0,1155.903702633795
17260,1273.0,1147.6732556376621
17261,3103.0,1194.6286215918665
17262,1791.0,1312.4939886593406
17263,1819.0,1313.2573116264202
17264,2193.0,1269.5219807121146
17265,222.0,1379.5625665151108
17266,3669.0,1295.418921106175
17267,1969.0,1850.1875336197531
17268,3189.0,1197.1344597633856
17269,913.0,1251.5067939033047
17270,3029.0,1533.8778608734885
17271,2353.0,1505.4531832344348
17272,1304.0,1646.9068214314605
17273,1933.0,1595.411444401284
17274,1306.0,1530.5032601777261
17275,2289.0,1608.1649268283486
17276,2488.0,1453.523899535996
17277,1205.0,1556.417792912455
17278,2180.0,1542.4637583435795
