,orig,pred
17160,996.0,906.5050679627057
17161,920.0,943.411133959054
17162,829.0,906.5799372841257
17163,895.0,841.1070098697543
17164,821.0,879.408584274827
17165,833.0,848.6074267165158
17166,810.0,855.171580654091
17167,765.0,813.6187829740973
17168,907.0,788.1553398984909
17169,802.0,883.0593887255293
17170,836.0,790.3760314795403
17171,800.0,834.8896821678843
17172,1156.0,821.3295286793978
17173,894.0,1063.4701855197427
17174,940.0,889.7581020982191
17175,1290.0,970.9786926511865
17176,957.0,1201.708321670332
17177,891.0,951.5008623614908
17178,780.0,921.1981602943245
17179,800.0,805.1549979563223
17180,813.0,786.6800073324914
17181,834.0,807.389110656784
17182,808.0,824.792919270542
17183,851.0,793.4660499767956
17184,851.0,845.085117079459
17185,816.0,865.6746483967872
17186,777.0,848.9375744877303
17187,782.0,789.9233805021778
17188,736.0,781.2430682579505
17189,733.0,730.1841419596092
17190,839.0,744.7099918980837
17191,810.0,823.3879568166869
17192,840.0,792.7890951883297
17193,849.0,832.0831406821654
17194,783.0,827.7038559208494
17195,832.0,789.4264591435601
17196,876.0,846.9968476822243
17197,878.0,861.0347516145638
17198,838.0,852.9742602152311
17199,904.0,838.6483829404456
17200,848.0,909.825683585085
17201,875.0,858.5829982349709
17202,927.0,878.3625490330368
17203,857.0,920.6103417314349
17204,945.0,846.676503754263
17205,880.0,938.0370739109715
17206,858.0,879.6746188900942
17207,845.0,852.1074522620422
17208,855.0,840.2337668755841
17209,886.0,867.3517366668846
17210,863.0,878.9124952777854
17211,864.0,838.5912644063518
17212,956.0,851.8420729559826
17213,937.0,920.4525219144637
17214,854.0,924.330196183506
17215,828.0,869.9838748355439
17216,916.0,817.5836543027468
17217,826.0,912.6681639552949
17218,841.0,815.4602456582234
17219,925.0,863.0254346929843
17220,1208.0,925.4741541721122
17221,864.0,1037.8076389804382
17222,905.0,861.8003718700592
17223,833.0,930.9784570385904
17224,841.0,872.4415544922532
17225,861.0,829.6233773756901
